formula,actual,predicted,elements,residual
Ga1.005Sb0.995Te0.015,0.17,1.0161793783819617,Ga Sb Te,-0.8461793783819617
Ba5In4Te4S7,3.79,3.3144754916311836,Ba In Te S,0.475524508368816
AgAsTe2,1.9,2.791056226907441,Ag As Te,-0.8910562269074411
Bi2Te1.2Se1.8,5.42,5.006009921789568,Bi Te Se,0.413990078210432
Tl2GeTe3,4.44,4.159046848731263,Tl Ge Te,0.2809531512687373
GaGeTe,1.76,1.5587122647842455,Ga Ge Te,0.20128773521575427
PbTe0.01Se0.99,1.5324000000000002,1.5518583607171177,Pb Te Se,-0.019458360717117484
LiInTe2,2.34,4.75804198704577,Li In Te,-2.41804198704577
Cs2Cu3DyTe4,1.165,1.2140858700630854,Cs Cu Dy Te,-0.0490858700630854
Ga2Te3O9,1.35,1.4894503992685184,Ga Te O,-0.13945039926851832
Pb0.94Se0.94Ge0.06Te0.06,2.31,2.3749140861341385,Pb Se Ge Te,-0.0649140861341384
Cu3SmTe3,1.67,1.5548791452690107,Cu Sm Te,0.1151208547309892
Cu2Te,2.3,2.6194309815259924,Cu Te,-0.3194309815259926
PdTe2,3.455,3.3206229264238214,Pd Te,0.13437707357617867
Nd3Te4,0.66,0.7002167040211855,Nd Te,-0.04021670402118549
Ga0.99Sb0.99Zn0.01Te0.01,3.1,5.380991034610443,Ga Sb Zn Te,-2.2809910346104436
CuCd2InTe4,3.85,3.5028253048371862,Cu Cd In Te,0.34717469516281385
Hg2I2Te2,6.53,7.017646974029588,Hg I Te,-0.4876469740295874
Ga2GeTe3,1.59,1.4416074481730998,Ga Ge Te,0.14839255182690025
PbTe0.99Se0.01,2.16,1.669184067031663,Pb Te Se,0.490815932968337
Pb0.999Sn0.001Te,1.76,1.6527367071304564,Pb Sn Te,0.1072632928695436
Pb0.995TeIn0.005,2.37,2.166955051997574,Pb Te In,0.20304494800242606
AgGaTe2,2.12,1.8739979276843128,Ag Ga Te,0.2460020723156873
RbAg2TeS6,0.59,1.0911350528442352,Rb Ag Te S,-0.5011350528442352
Bi1.6Te3Sb0.4,2.2,2.3826416697831103,Bi Te Sb,-0.18264166978311014
Li6Al2Te8O22,0.23666666666666664,0.36535909762574015,Li Al Te O,-0.1286924309590735
Pb0.65Se0.65Sn0.35Te0.35,3.1,3.046034961167491,Pb Se Sn Te,0.05396503883250904
Hg0.14Zn0.86Te,0.6,0.6470980702266029,Hg Zn Te,-0.04709807022660295
Hg0.25Zn0.75Te,1.9,2.3225681806007947,Hg Zn Te,-0.4225681806007948
BaTe,1.02,1.3284050709036688,Ba Te,-0.30840507090366875
Ba2GaYTe5,2.45,2.5948202665375373,Ba Ga Y Te,-0.1448202665375371
EuTe,1.0,1.2947359603129471,Eu Te,-0.2947359603129469
Hg0.72Cd0.28Te,1.0,1.3799039419927208,Hg Cd Te,-0.3799039419927208
Cu3DyTe3,0.701,0.6502224135049897,Cu Dy Te,0.050777586495010296
Gd2Te3,3.64,3.4617017009409192,Gd Te,0.1782982990590809
Pb0.99Se0.99Ge0.01Te0.01,0.68,0.653601404230697,Pb Se Ge Te,0.026398595769303042
PrTe1.9,3.6,3.4275979874445266,Pr Te,0.1724020125554735
Zn3V2TeO10,0.75,0.7191718294936589,Zn V Te O,0.030828170506341124
Pb0.99Te0.99Ge0.01S0.01,1.6,1.3741372248373962,Pb Te Ge S,0.2258627751626039
Cu3ErTe3,1.4,1.230487997595814,Cu Er Te,0.16951200240418585
Ba2ZnTe3,2.2,1.5302156097482946,Ba Zn Te,0.6697843902517056
Ga0.01Sb0.01Zn0.99Te0.99,0.82,0.9463724257573158,Ga Sb Zn Te,-0.1263724257573159
Pb0.85Ge0.15Te,2.04,1.7248275179454406,Pb Ge Te,0.3151724820545594
Hg0.7Cd0.3Te,1.1,1.1645531876266069,Hg Cd Te,-0.064553187626607
Rb2TeBr6,0.466,2.5165431776600515,Rb Te Br,-2.050543177660052
Pb0.85Se0.85Ge0.15Te0.15,0.37,0.3669856940015821,Pb Se Ge Te,0.003014305998417899
Se0.5Te0.5,2.8,3.627256314537189,Se Te,-0.8272563145371894
DyTe1.40,3.28,2.373645749231426,Dy Te,0.9063542507685738
PbTe0.5Se0.5,5.8400000000000025,6.0804775548264685,Pb Te Se,-0.2404775548264668
SnTe,0.1,0.17802091193950975,Sn Te,-0.07802091193950975
K2ZnTe2,1.595,1.847809893516538,K Zn Te,-0.2528098935165381
CsAg2TeS6,2.31,2.1398469852126114,Cs Ag Te S,0.17015301478738865
Cs3Nb9Te4O32,0.69,0.6715306346168548,Cs Nb Te O,0.018469365383145142
Li9Ga13Te21O66,4.05,4.739295406078863,Li Ga Te O,-0.6892954060788634
RbBi3Se4Te,0.5,0.6577812970917849,Rb Bi Se Te,-0.1577812970917849
CdTeO3,1.2,1.1524457711698493,Cd Te O,0.0475542288301507
Cd2V2Te2O11,4.42,4.01289139861029,Cd V Te O,0.4071086013897096
Cu2ZnSiTe4,1.13,1.4078476228331431,Cu Zn Si Te,-0.277847622833143
Pb0.95Mn0.05Te,2.34,2.3652773277970853,Pb Mn Te,-0.02527732779708547
Si30P16Te8,3.06,2.800397927658193,Si P Te,0.2596020723418069
CsInTe2,2.6,1.8810376200374288,Cs In Te,0.7189623799625708
AlVTe2O8,3.78,4.3709092742379285,Al V Te O,-0.5909092742379287
YbSb2Te4,2.9983249999999995,2.907027565182571,Yb Sb Te,0.09129743481742823
Pb0.59Ge0.41Te,1.53,1.5088124243781038,Pb Ge Te,0.02118757562189621
Li6Ga2Te8O22,2.02,3.374985045480284,Li Ga Te O,-1.3549850454802836
BiTeI,3.7,3.43922911748322,Bi Te I,0.26077088251678004
PbTe0.05Se0.95,1.5,2.4902716565294702,Pb Te Se,-0.9902716565294702
Ga0.95Sb0.95Hg0.05Te0.05,1.7,1.0528594045149164,Ga Sb Hg Te,0.6471405954850835
Tl2Hg3Te4,1.36,1.5718225461279447,Tl Hg Te,-0.2118225461279446
Cu3TmTe3,2.26,2.5645279522950917,Cu Tm Te,-0.30452795229509233
Ge40.0Te5.3I8,1.91,2.4714303872997023,Ge Te I,-0.5614303872997024
Ga1.02Sb0.98Te0.06,0.62,1.171816306705321,Ga Sb Te,-0.5518163067053211
Cs2Te,0.23,2.599179804567112,Cs Te,-2.3691798045671115
Ga0.95Sb0.95Cd0.05Te0.05,0.23,0.14588457140129396,Ga Sb Cd Te,0.08411542859870605
In2GeTe3,1.66,1.7546595342076303,In Ge Te,-0.0946595342076304
DyTe1.7,0.2,0.3750994476918921,Dy Te,-0.17509944769189206
KFeCuTe2,0.46,2.253171072130894,K Fe Cu Te,-1.7931710721308942
Cu2Te3O8,2.2,1.9428179645599613,Cu Te O,0.2571820354400389
Cd3In2S2Te4,0.255,0.29823678032022105,Cd In S Te,-0.04323678032022105
Pb0.99TeIn0.01,3.61,2.606752620554997,Pb Te In,1.003247379445003
Bi2Te3,4.8599999999999985,4.462197302246215,Bi Te,0.39780269775378496
Pb0.92Se0.92Sn0.08Te0.08,3.4,3.364093186266734,Pb Se Sn Te,0.035906813733265874
Se0.6Te0.4,2.5,2.194738355167294,Se Te,0.3052616448327061
Pb0.99TeGa0.01,1.56,1.9408844343099407,Pb Te Ga,-0.3808844343099411
Cd4V3Te3O15,3.03,2.8119349086979977,Cd V Te O,0.21806509130200213
Ba2V4Te3O18,0.845,1.0223225062037269,Ba V Te O,-0.17732250620372692
Ce4Te7,2.3,0.5508599512159602,Ce Te,1.7491400487840396
Bi2Te0.9Se2.1,1.66,1.1125590900190672,Bi Te Se,0.5474409099809328
Ga1.002Sb0.998Te0.006,2.991275,2.471813856710673,Ga Sb Te,0.5194611432893268
Pb0.61Ge0.39Te,0.34,0.5142580257310438,Pb Ge Te,-0.17425802573104382
K6CdTe4,1.15,1.2675370063827869,K Cd Te,-0.11753700638278695
EuBi2Te4,2.64,2.023143033488997,Eu Bi Te,0.6168569665110031
Tl2InGaTe4,2.18,2.2098773714167006,Tl In Ga Te,-0.029877371416700438
Li4.5Mn0.5TeO6,0.46,0.4037613407798002,Li Mn Te O,0.05623865922019984
Er2Te3,1.8,2.1299142983783437,Er Te,-0.3299142983783441
CdTe,1.07,1.036204767695244,Cd Te,0.03379523230475612
Cu3TbTe3,2.0,2.08004704028358,Cu Tb Te,-0.08004704028358
NaInTe2,2.45,2.9563862874262608,Na In Te,-0.5063862874262606
Ga0.9Sb0.9Cd0.1Te0.1,0.39,0.5091905223763202,Ga Sb Cd Te,-0.11919052237632022
CsMn4Ga5Te12,7.949999999999997,7.887685674727484,Cs Mn Ga Te,0.06231432527251358
Pr4Te7,3.145,2.8072475199368,Pr Te,0.3377524800631999
In2Te,1.0933333333333333,0.6044818842037554,In Te,0.4888514491295779
Pb0.8Se0.8Bi0.4Te0.6,0.51,1.212334645901711,Pb Se Bi Te,-0.702334645901711
RbNb3Te2O12,0.16,0.1284646493058741,Rb Nb Te O,0.03153535069412591
Tl2TeI6,3.3100000000000005,3.1375008190518714,Tl Te I,0.1724991809481291
Cu2In4Te7,0.16,0.6768513124168631,Cu In Te,-0.5168513124168631
Sr4Te3O8Cl4,0.26,0.4580138904866598,Sr Te O Cl,-0.1980138904866598
In0.97As0.97Cd0.03Te0.03,0.1,0.5118124170992129,In As Cd Te,-0.4118124170992129
HgTe,2.88,2.7806683100120377,Hg Te,0.09933168998796216
Ag0.25Cd0.5In2.25Te4,3.99,3.44363533410783,Ag Cd In Te,0.5463646658921704
KYTe2O6,1.96,1.8087809978098672,K Y Te O,0.15121900219013273
CsInTe3O8,1.14,0.9903903160738761,Cs In Te O,0.14960968392612395
Bi1.4Te3Sb0.6,2.625,2.4955010376578795,Bi Te Sb,0.12949896234212055
LiSbTe2,0.75,1.4678778483271109,Li Sb Te,-0.7178778483271111
Ba2InDyTe5,2.2,2.1007383298431868,Ba In Dy Te,0.09926167015681342
Pb0.93TeTl0.07,2.36,2.2905506804866373,Pb Te Tl,0.06944931951336253
Pb0.85Se0.85Sn0.15Te0.15,1.89,2.0911898417267363,Pb Se Sn Te,-0.2011898417267364
In0.94As0.94Cd0.06Te0.06,1.7266666666666666,1.8895022594914843,In As Cd Te,-0.16283559282481774
Ba2InGdTe5,1.5,1.1376433360135592,Ba In Gd Te,0.3623566639864408
Pb0.98Te0.98Ge0.02S0.02,1.8,1.8197000092873616,Pb Te Ge S,-0.01970000928736182
CsGdZnTe3,0.23,1.4800932160449802,Cs Gd Zn Te,-1.2500932160449802
CsCd4Ga5Te12,3.26,3.4611368035313204,Cs Cd Ga Te,-0.20113680353132046
GdTe,0.55,0.5464116797020493,Gd Te,0.003588320297950753
TlGaTe2,0.297,0.7974426038273235,Tl Ga Te,-0.5004426038273235
Hg0.8Zn0.2Te,2.4,2.2396559763637525,Hg Zn Te,0.16034402363624745
Bi0.4Te3Sb1.6,0.8,1.1169217629155694,Bi Te Sb,-0.3169217629155694
AgIn3Te5,2.18,2.4431445126205804,Ag In Te,-0.26314451262058025
CsTbZnTe3,1.8,2.2180970382344065,Cs Tb Zn Te,-0.4180970382344065
Tl2TeBr6,2.1,1.5294661786922346,Tl Te Br,0.5705338213077655
Hg0.65Cd0.35Te,1.78,1.7360704596416268,Hg Cd Te,0.04392954035837327
Ga0.99Sb0.99Cd0.01Te0.01,0.82,1.0193352530040327,Ga Sb Cd Te,-0.1993352530040328
OsTe2,2.16,2.009004924862825,Os Te,0.15099507513717514
Ga0.9Sb0.9Hg0.1Te0.1,3.76,4.126179944510045,Ga Sb Hg Te,-0.3661799445100451
Ge2Sb2Te5,2.93,2.372066966611885,Ge Sb Te,0.5579330333881152
Ga0.01Sb0.01Cd0.99Te0.99,2.515,2.079871274051288,Ga Sb Cd Te,0.435128725948712
EuSnTe2,1.5,2.2830142958135458,Eu Sn Te,-0.7830142958135462
TlBiTe3,2.063333333333333,2.140872286520664,Tl Bi Te,-0.07753895318733095
TlPTe,3.75,3.5303616627372376,Tl P Te,0.2196383372627624
Hg0.796Cd0.204Te,2.4,2.4765616810489517,Hg Cd Te,-0.07656168104895222
RuTe2,1.86,2.0711953062415374,Ru Te,-0.21119530624153726
Cd0.01Te0.01Al0.99Sb0.99,3.68,3.6939110345344255,Cd Te Al Sb,-0.013911034534426214
CsSbTe2,2.485,2.261558763465376,Cs Sb Te,0.2234412365346241
Li4.5Al0.5TeO6,0.7833333333333332,0.784428830826772,Li Al Te O,-0.0010954974934387351
La3Te4,2.56,2.32983864337727,La Te,0.23016135662272985
CsZn4In5Te12,3.43,3.2662195320520038,Cs Zn In Te,0.16378046794799594
LaCuOTe,1.8,1.7345168796065715,La Cu O Te,0.06548312039342853
Bi0.6Te3Sb1.4,1.96,1.949395018883946,Bi Te Sb,0.010604981116054013
Cu2Ga4Te7,1.32,1.2230975924078802,Cu Ga Te,0.09690240759211988
Dy4S4Te3,0.24,1.3839685366969672,Dy S Te,-1.1439685366969672
As2Te3,3.59,3.2655166269939686,As Te,0.3244833730060308
Sm2Te3,2.6,2.284583151152658,Sm Te,0.3154168488473421
BaTeMo2O9,2.3,3.3891140776862136,Ba Te Mo O,-1.0891140776862138
Dy2Te3,0.49,0.4574148093372639,Dy Te,0.032585190662736074
Pb0.98Se0.98Bi0.04Te0.06,1.6,1.5557267098002523,Pb Se Bi Te,0.0442732901997478
Pr2Te3,1.5930000000000002,1.4074549666626537,Pr Te,0.1855450333373465
Pb0.96TeIn0.04,2.47,2.1445344117683884,Pb Te In,0.32546558823161176
CuIn3Te5,1.35,1.3299776650441242,Cu In Te,0.02002233495587591
Li6Fe2Te8O22,2.6,2.976131950161017,Li Fe Te O,-0.37613195016101697
RuSbTe,2.0884285714285715,0.7626902303095004,Ru Sb Te,1.325738341119071
Pb0.8Se0.8Sn0.2Te0.2,4.17,4.327546469215987,Pb Se Sn Te,-0.15754646921598692
Ce2Te3,3.27,3.2428562608233285,Ce Te,0.02714373917667157
Pb0.94Sn0.06Te,3.704200000000001,3.0813306368268183,Pb Sn Te,0.6228693631731828
AgFeTe2,1.5,1.6380059673079028,Ag Fe Te,-0.13800596730790282
Hg0.1Zn0.9Te,0.95,0.4250770624278299,Hg Zn Te,0.52492293757217
EuSb4Te7,0.46,0.4742999402410373,Eu Sb Te,-0.014299940241037257
Cd0.9Te0.9Al0.1Sb0.1,3.47,4.4357002595580015,Cd Te Al Sb,-0.9657002595580012
Bi0.2Te3Sb1.8,1.65,1.810749001250981,Bi Te Sb,-0.16074900125098113
Bi2Te0.4Se2.6,1.1,0.9939915488141492,Bi Te Se,0.1060084511858509
Fe2Te3,4.3,3.8369889738132894,Fe Te,0.4630110261867104
Pb0.7Ge0.3Te,2.43,2.631755831118296,Pb Ge Te,-0.20175583111829545
Cu3YTe3,1.6133333333333333,1.3961514642680424,Cu Y Te,0.2171818690652909
Ba2GaGdTe5,2.6,2.5207436485443804,Ba Ga Gd Te,0.07925635145561971
Bi2Te0.6Se2.4,1.79,2.7912807263031265,Bi Te Se,-1.0012807263031265
In4Te3,2.45,1.298710404749114,In Te,1.151289595250886
TlInTe2,1.62,1.7362147544030482,Tl In Te,-0.11621475440304807
Pb0.75Ge0.25Te,4.1,2.8081328856464127,Pb Ge Te,1.291867114353587
Ag0.2Cd0.75In2.1Te4,0.4,0.8689967393055129,Ag Cd In Te,-0.4689967393055129
Bi2Te2SO10,2.3,2.31504777434881,Bi Te S O,-0.015047774348809996
Ga1.1Sb0.9Te0.3,0.37,0.5037255134953655,Ga Sb Te,-0.13372551349536554
HgIn2Te4,2.32,2.217572448355381,Hg In Te,0.10242755164461892
ThOTe,1.47,1.4950960645306823,Th O Te,-0.02509606453068236
Pb0.999TeTl0.001,2.6500000000000004,2.3114779266193723,Pb Te Tl,0.338522073380628
CuInCd2Te3,0.7,0.6477466759248758,Cu In Cd Te,0.052253324075124175
Ba2GaSmTe5,2.17,2.010200112311222,Ba Ga Sm Te,0.15979988768877804
Ga0.99Sb0.99Hg0.01Te0.01,0.62,0.6072698202886473,Ga Sb Hg Te,0.012730179711352707
Ba2InYTe5,0.22,0.25711788383176515,Ba In Y Te,-0.03711788383176515
Sm3Te4,1.485,2.3143244600994684,Sm Te,-0.8293244600994683
CuFeTe2,3.53,3.7262671705207113,Cu Fe Te,-0.19626717052071152
Na2Te,2.61,2.9458307835848503,Na Te,-0.3358307835848504
In0.99As0.99Cd0.01Te0.01,1.27,2.5028279614818105,In As Cd Te,-1.2328279614818105
MnTe9,5.55,5.173732502359454,Mn Te,0.376267497640546
Pb0.9Sn0.1Te,2.52,3.1437493989389487,Pb Sn Te,-0.6237493989389478
Ba2InSmTe5,1.8,1.6552117609771215,Ba In Sm Te,0.14478823902287852
Ba2InErTe5,2.0,2.1922032625771783,Ba In Er Te,-0.19220326257717835
CuGa3Te5,1.57,1.7782800586370486,Cu Ga Te,-0.2082800586370485
DyTe1.45,3.9,3.8130372199790346,Dy Te,0.08696278002096536
Ba2InNdTe5,1.265,1.0277514703176085,Ba In Nd Te,0.2372485296823914
Rb2TeI6,2.8,3.5444429881930235,Rb Te I,-0.7444429881930237
RbTa3Te2O12,1.58,1.4798963505352534,Rb Ta Te O,0.1001036494647467
TlBiTe2,3.7,3.848616579414607,Tl Bi Te,-0.1486165794146066
Ag2GeTe3,6.53,6.338089370247881,Ag Ge Te,0.19191062975211887
MnTe,3.3,3.158420414918292,Mn Te,0.14157958508170765
Pb0.6Ge0.4Te,2.16,2.0973608732679265,Pb Ge Te,0.06263912673207361
MnVTe2O8,2.52,3.1657882420014216,Mn V Te O,-0.6457882420014216
Cs2TeBr6,5.42,5.514314203991782,Cs Te Br,-0.09431420399178236
EuIn2Te4,0.41,1.3801811930778838,Eu In Te,-0.970181193077884
AgIn5Te8,0.684,0.6370773933158871,Ag In Te,0.046922606684112966
Cs2TeI6,3.54,3.087501738007698,Cs Te I,0.4524982619923019
NaSbTe2,1.8,0.2512150856260389,Na Sb Te,1.5487849143739612
Pb0.83Sn0.17Te,2.1,2.5385856626979644,Pb Sn Te,-0.4385856626979643
TeI4,4.32,4.321677542227927,Te I,-0.0016775422279264873
Ba2GaBiTe5,2.59,2.5168047775468763,Ba Ga Bi Te,0.0731952224531236
SiTe2,0.3,0.6015734322055932,Si Te,-0.30157343220559324
Rb2Cd3Te4,1.2,1.4044467467081274,Rb Cd Te,-0.20444674670812746
Pb0.96TeGa0.04,1.89,1.8966110600060613,Pb Te Ga,-0.0066110600060613756
Ga0.95Sb0.95Zn0.05Te0.05,1.83,2.14096465696404,Ga Sb Zn Te,-0.31096465696403985
Bi2Te2Se,0.19699999999999998,0.20714894681001805,Bi Te Se,-0.010148946810018043
ErTe,3.12,3.0958785979346244,Er Te,0.02412140206537572
SmTe,2.1,2.028432131317838,Sm Te,0.07156786868216214
AgTlTe2,3.37,3.1308629310616523,Ag Tl Te,0.23913706893834785
Pb0.85Sn0.15Te,3.42,3.3456353546926136,Pb Sn Te,0.07436464530738629
TlSbTe3,1.935,1.9024944329126283,Tl Sb Te,0.032505567087371734
Ga1.001Sb0.999Te0.003,2.71,2.258107898586455,Ga Sb Te,0.4518921014135451
Bi2Te2.7Se0.3,1.09,1.141497895142332,Bi Te Se,-0.05149789514233194
TeSe3,1.0,0.9527795974227996,Te Se,0.047220402577200386
Cd0.95Te0.95Al0.05Sb0.05,2.0,2.3569465391120543,Cd Te Al Sb,-0.3569465391120543
Bi2Te0.3Se2.7,2.4,3.083776685971496,Bi Te Se,-0.683776685971496
In0.9As0.9Cd0.1Te0.1,0.1,0.1721108670626661,In As Cd Te,-0.07211086706266609
Li4.5Fe0.5TeO6,1.524,1.70463846935139,Li Fe Te O,-0.18063846935139005
SrTe,0.67,0.7820382548207006,Sr Te,-0.11203825482070053
Pb0.92Sn0.08Te,2.4,2.1908810275022668,Pb Sn Te,0.20911897249773315
Ga1.01Sb0.99Te0.03,2.37,0.8391668077816901,Ga Sb Te,1.53083319221831
K2TeI6,1.0325,1.1884482272202792,K Te I,-0.15594822722027926
Pb0.97Sn0.03Te,6.3566666666666665,5.447578090313103,Pb Sn Te,0.9090885763535635
In0.98As0.98Cd0.02Te0.02,2.67,2.888369102691516,In As Cd Te,-0.21836910269151533
Ga2Te3,2.19,2.1747039518875533,Ga Te,0.015296048112446668
MgTe,3.3,3.4162369445882934,Mg Te,-0.1162369445882936
Ga0.8Sb0.8Zn0.2Te0.2,0.33,0.4571131394641572,Ga Sb Zn Te,-0.1271131394641572
Pb0.99Sn0.01Te,1.1828571428571428,1.1339856338181296,Pb Sn Te,0.048871509039013265
Al2Te3,0.3967857142857144,0.2232909036788744,Al Te,0.17349481060684002
YbSnTe2,4.2,4.064529124198346,Yb Sn Te,0.13547087580165407
Bi3TeBO9,3.332,2.864213051937897,Bi Te B O,0.4677869480621029
Pb0.9Ge0.1Te,0.18,0.08595739933869773,Pb Ge Te,0.09404260066130228
Bi2Te2.4Se0.6,1.7,1.5987566567179687,Bi Te Se,0.10124334328203123
Se0.4Te0.6,3.597,2.849452060354908,Se Te,0.7475479396450919
Li2MoTeO6,0.65,0.8079737766675823,Li Mo Te O,-0.15797377666758228
Pb0.96TeTl0.04,1.119,3.0298776477336578,Pb Te Tl,-1.910877647733657
RbYTe2O6,0.43,1.4356227417695226,Rb Y Te O,-1.0056227417695227
TeI,0.34,0.4879830867774349,Te I,-0.14798308677743488
Hg0.63Cd0.37Te,0.47,0.7392103783975603,Hg Cd Te,-0.26921037839756035
Hg0.2Zn0.8Te,1.709,1.6609351054281678,Hg Zn Te,0.048064894571832266
MoTe2,0.7,0.7073675780123683,Mo Te,-0.007367578012368314
Bi1.8Te3Sb0.2,1.8,1.6779772618348283,Bi Te Sb,0.12202273816517195
YbTe,1.18,1.2847044323627603,Yb Te,-0.1047044323627604
Pb0.8Ge0.2Te,3.6,2.8319828745642344,Pb Ge Te,0.7680171254357657
Rb2Te,3.65,2.9410842345381267,Rb Te,0.7089157654618732
Pb0.999Se0.999Bi0.002Te0.003,0.38,0.5274009880063789,Pb Se Bi Te,-0.1474009880063789
Li4.5Ga0.5TeO6,3.25,3.3919982814116474,Li Ga Te O,-0.1419982814116474
Hg0.06Zn0.94Te,2.21,2.1004297915917243,Hg Zn Te,0.1095702084082757
In0.96As0.96Cd0.04Te0.04,0.18,3.1554484717974294,In As Cd Te,-2.9754484717974288
Pb0.95Ge0.05Te,0.69,0.6301737856121026,Pb Ge Te,0.059826214387897377
KNb3Te2O12,0.45,0.6112115481693099,K Nb Te O,-0.16121154816930988
Bi2Te0.45Se2.55,2.17,2.08530975950808,Bi Te Se,0.08469024049191988
Co2Te3O8,1.1,1.4857337364089194,Co Te O,-0.3857337364089193
NdTe2,0.3,0.7238190687616868,Nd Te,-0.4238190687616868
Ba2GaErTe5,3.54,3.7197846824440592,Ba Ga Er Te,-0.1797846824440592
NaYTe4O10,4.9,5.414519717801214,Na Y Te O,-0.514519717801214
CrTe2,1.1,0.8904678344097068,Cr Te,0.2095321655902933
SbTeI,1.6,1.857033959376724,Sb Te I,-0.25703395937672346
Pb3Cl4TeO3,1.0725,1.2837759998447087,Pb Cl Te O,-0.21127599984470868
ZnTe,0.297,0.2857918896021534,Zn Te,0.011208110397846579
Li4.5Cr0.5TeO6,0.5,0.5166880015958828,Li Cr Te O,-0.016688001595882795
Pb0.9Se0.9Bi0.2Te0.3,2.32,4.060349234632712,Pb Se Bi Te,-1.740349234632712
Bi2Te0.03Se2.97,0.65,0.7746938912803945,Bi Te Se,-0.12469389128039444
Nd2Te3,0.86,1.0240353628267531,Nd Te,-0.16403536282675313
Tl2TeS3,1.3,1.2322625655303217,Tl Te S,0.06773743446967839
Cu2ZnSnTe4,1.76,1.3469045651152258,Cu Zn Sn Te,0.4130954348847742
ZnIn2Te4,3.25,2.9743889973053843,Zn In Te,0.2756110026946157
K4P8Te4,2.0,1.6446978845485365,K P Te,0.3553021154514635
Hg3Te2UCl6,3.29,3.4963843907355443,Hg Te U Cl,-0.20638439073554427
Pb0.93TeGa0.07,3.9,3.7009102556568383,Pb Te Ga,0.1990897443431616
Tl6CuTe2O10,4.0,4.0144777822440165,Tl Cu Te O,-0.014477782244016526
Bi2Te0.1Se2.9,1.93,1.8657850369262001,Bi Te Se,0.06421496307380004
Pb0.999TeIn0.001,1.35,1.2426360213888632,Pb Te In,0.10736397861113688
K2Te,0.7,1.735669715350939,K Te,-1.035669715350939
Ga0.8Sb0.8Cd0.2Te0.2,2.0,1.5609657014821767,Ga Sb Cd Te,0.4390342985178233
RbCd4Ga5Te12,0.7,1.1326399262103326,Rb Cd Ga Te,-0.4326399262103327
Pb0.99TeTl0.01,1.98,3.0634669027663097,Pb Te Tl,-1.0834669027663095
Bi2Te2.97Se0.03,2.75,2.0210981324971042,Bi Te Se,0.7289018675028962
Er3Te4,1.36,1.207855145280421,Er Te,0.15214485471957914
CuZn2InTe4,1.38,1.234577618963174,Cu Zn In Te,0.1454223810368258
TeO2,2.05,1.3800585890664523,Te O,0.6699414109335475
TlScTe2,1.86,1.833964519160604,Tl Sc Te,0.026035480839396108
YbSb4Te7,1.53,1.4424598244622064,Yb Sb Te,0.08754017553779359
Ag0.4Cd0.2In2.4Te4,1.6616666666666664,1.6036753730200122,Ag Cd In Te,0.05799129364665422
Tl2SeAs2Te3,3.35,4.27761964479261,Tl Se As Te,-0.92761964479261
Li2WTeO6,2.82,2.552279553895959,Li W Te O,0.267720446104041
Hg0.08Zn0.92Te,0.975,0.9348512289207508,Hg Zn Te,0.04014877107924919
YVTeO10,0.15,0.07641158084517663,Y V Te O,0.07358841915482336
